"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","group","sig"
"F46F3.2",230.491803157312,-0.427822168632895,0.226663658623509,-1.88747579224208,0.0590963593411877,0.142716856276413,NA,"Not Sig"
"R07B1.9",179.794764474432,1.73311680559293,0.918247671444766,1.8874175884008,0.059104181280339,0.14271786394353,"both","Not Sig"
"F46B3.3",6.98292091533212,1.11930479599316,0.593121533690299,1.8871424023826,0.0591411748114951,0.142789302682796,NA,"Not Sig"
"Y73B3A.12",1.64378911115418,2.69446703710905,1.42800143579421,1.88687978146918,0.0591764971231583,0.142856689072113,NA,"Not Sig"
"R144.6",242.233391790669,-0.348982805037975,0.185117597698606,-1.88519519147046,0.0594034897959505,0.143386707868147,"spt-16_N2","Not Sig"
"F35G12.10",3919.27059697514,-0.110464917443324,0.058600855636597,-1.88503932653053,0.0594245285248483,0.14341952952516,"spt-16_N2","Not Sig"
"C44B12.4",11.1061714219703,1.22400778671914,0.649399006165187,1.88483162908905,0.0594525732394549,0.143422744882619,NA,"Not Sig"
"F32G8.6",1007.35934131599,0.34677617061479,0.18398184501333,1.88483907523411,0.0594515676207774,0.143422744882619,"hmg-4_N2","Not Sig"
"F57A8.4",40.6053785003109,-0.381889407458225,0.202599669281558,-1.88494585806803,0.0594371479107058,0.143422744882619,NA,"Not Sig"
"Y71F9AL.9",7605.22243522706,-0.371504372919737,0.197104517014551,-1.88480902694032,0.0594556257970388,0.143422744882619,NA,"Not Sig"
"R13D7.2",377.918815854081,-0.216508513145135,0.114875009459831,-1.88473118882173,0.059466139303242,0.143430155040757,NA,"Not Sig"
"W03F8.2",241.868334785928,0.211209668500752,0.11207817567684,1.88448524634932,0.0594993686107727,0.143492346171676,NA,"Not Sig"
"Y54G2A.15",110.829981577566,0.369912417649948,0.196328171887255,1.88415352770858,0.0595442115445992,0.143582526374403,NA,"Not Sig"
"F36G9.14",42.778083736197,0.578123656947018,0.306859734016169,1.88399973297427,0.0595650115884431,0.14358915783599,"spt-16_N2","Not Sig"
"T01D1.5",2.84156557186835,1.89408093186542,1.00534036212178,1.88401958503679,0.0595623263477787,0.14358915783599,NA,"Not Sig"
"Y67D2.1",556.68604923475,0.152781636484569,0.0810956666008751,1.88396794660445,0.0595693113031326,0.14358915783599,NA,"Not Sig"
"Y39H10A.3",488.698446817481,0.179158983414942,0.0951044222736137,1.88381338251028,0.0595902227245953,0.143621602200056,NA,"Not Sig"
"Y110A7A.16",1245.38824958862,-0.181275960434182,0.0962766454007866,-1.88286535825542,0.0597186169270398,0.143913056095495,"hmg-4_N2","Not Sig"
"C26G2.2",44.4286562137311,-1.1179494340408,0.593767207439586,-1.88280763914458,0.0597264414309511,0.143913918257301,"both","Not Sig"
"T01C8.3",14.126863097086,-0.727986278852453,0.386696405742584,-1.88257834322116,0.0597575335883809,0.143970837797807,NA,"Not Sig"
"F59H6.9",114.868818435214,0.380629106214412,0.202204543763131,1.88239640480233,0.0597822136961571,0.144010492162855,"spt-16_N2","Not Sig"
"H17B01.5",15.9996485141491,0.872685537967663,0.463615690440332,1.88234685745602,0.0597889363021254,0.144010492162855,"spt-16_N2","Not Sig"
"T23B7.3",37.4522517825,0.435973312595542,0.23162829738662,1.88221092808812,0.0598073824789597,0.144036922391537,NA,"Not Sig"
"T12F5.3",1851.87408774327,-0.14896064617889,0.0791455480443983,-1.88211023689326,0.0598210497332762,0.14405183815082,"hmg-4_N2","Not Sig"
"H28G03.6",480.362283384653,-0.166217481487232,0.0883214726648144,-1.88196003159999,0.0598414425660945,0.144082943662574,NA,"Not Sig"
"C37A2.5",613.257620221714,-0.160969983214925,0.0855570937152993,-1.88143351094382,0.0599129719172401,0.144228355871156,NA,"Not Sig"
"Y71A12B.10",16.1730511405013,0.896505024309226,0.476522119620538,1.8813502823817,0.059924285245212,0.144228355871156,NA,"Not Sig"
"Y73F8A.8",1.40289706165863,-2.52877062432772,1.34410503056163,-1.88137873665355,0.0599204172329769,0.144228355871156,"both","Not Sig"
"F59D12.1",78.1695235906663,-0.348595877871478,0.185306458120216,-1.88118580111941,0.0599466485309459,0.144264165786671,NA,"Not Sig"
"F10F2.2",2330.40269884704,-0.649845544913567,0.345507993803313,-1.88084083890546,0.0599935729401015,0.144359066772474,"spt-16_N2","Not Sig"
"C28A5.6",683.682093656256,0.140421178427038,0.0746680895211925,1.88060494553276,0.0600256785008417,0.144400265529858,NA,"Not Sig"
"F30F8.2",441.547898848396,0.163163831530178,0.0867599994700694,1.88063430759318,0.0600216814894239,0.144400265529858,NA,"Not Sig"
"ZK632.14",294.196807351827,-0.177005299617939,0.0941620245342085,-1.87979496504596,0.060136026934438,0.14464767042735,NA,"Not Sig"
"F10G8.7",386.472869012275,0.176854285237203,0.0940922805124126,1.87958336511859,0.0601648821376354,0.144699019006836,NA,"Not Sig"
"ZK105.6",31.4846832297155,-0.746719115642954,0.397329836097761,-1.87934317487104,0.0601976500209769,0.144759763755996,"spt-16_N2","Not Sig"
"F56G4.5",1111.25384955781,-0.15569771528646,0.0828513689365093,-1.87924131230438,0.0602115510587748,0.144775129130093,NA,"Not Sig"
"F01F1.15",608.396636722085,-0.32444323912527,0.17265508663956,-1.87914092448714,0.0602252534433784,0.144790013080663,NA,"Not Sig"
"C25E10.7",11.1211758806189,0.86113086475705,0.458279990958445,1.87904966777206,0.0602377117258678,0.144801902694484,"spt-16_N2","Not Sig"
"C47E12.9",44.1110655149892,-0.36839248221769,0.19611228734675,-1.87847731114537,0.0603158980561403,0.144971769439337,NA,"Not Sig"
"K09H11.6",24.7848776369048,0.536243563051009,0.285484518403302,1.87836302315161,0.060331520350354,0.144991237310813,"spt-16_N2","Not Sig"
"C41C4.10",772.003558946297,-0.192166251497054,0.102329922052748,-1.87790870590127,0.0603936552144237,0.14512246734856,NA,"Not Sig"
"C06E1.10",700.264235697262,-0.246476631969347,0.131281996201428,-1.87745950778486,0.0604551420991564,0.145252107805926,NA,"Not Sig"
"C36A4.11",27.8118254600704,-0.5771204218294,0.307465057247753,-1.87702767591037,0.060514300774615,0.145376122788225,NA,"Not Sig"
"F40G12.2",5.55873029907508,1.21456177175872,0.647152887634729,1.87677718042456,0.0605486393095547,0.145422364367895,NA,"Not Sig"
"Y53C12B.3",1953.54405329131,-0.107855362428932,0.0574676962636709,-1.87679982740346,0.0605455341423485,0.145422364367895,"hmg-4_N2","Not Sig"
"M03B6.1",220.903009422105,-0.462545571591661,0.246492997997414,-1.87650592653554,0.0605858416672105,0.145493584885848,NA,"Not Sig"
"Y38H6C.15",151.277246426475,0.267948877431312,0.142809293383,1.87627059194741,0.0606181330524653,0.145552995696178,NA,"Not Sig"
"C26E6.6",1507.35861416062,-0.0921646869177202,0.0491286580678139,-1.87598624799607,0.0606571682731611,0.145628582622933,NA,"Not Sig"
"T13F2.7",998.366370615349,0.174150508659168,0.0928417991603135,1.87577696936329,0.0606859117049717,0.145679444787847,NA,"Not Sig"
"C07H6.9",39.579491306551,-0.386078750144255,0.205850914908469,-1.87552603453778,0.0607203912972771,0.145734161260868,NA,"Not Sig"
"Y41D4B.16",2246.28481791749,0.57245257754436,0.305226479323545,1.87550103389802,0.0607238273885043,0.145734161260868,NA,"Not Sig"
"C53A5.13",380.664119621868,0.566937977673918,0.302314242517742,1.87532672279126,0.0607477892081513,0.145773517081413,"hmg-4_N2","Not Sig"
"R10E11.6",330.867474939062,0.174412071737403,0.0930108084410192,1.87518068771548,0.0607678700708695,0.145798231583006,NA,"Not Sig"
"Y74C10AR.1",3588.33404273433,-0.117504397674775,0.0626642727804024,-1.87514180666473,0.0607732174192107,0.145798231583006,NA,"Not Sig"
"F39H2.5",536.763346490106,0.218604578602337,0.116629439846427,1.87435161216746,0.0608819781364869,0.146022803210882,NA,"Not Sig"
"Y44E3B.2",19.7584485877984,-0.75982905857332,0.405374328973766,-1.87438869278398,0.0608768708344862,0.146022803210882,"hmg-4_N2","Not Sig"
"T23G4.40",11.9474143705244,0.875378080040058,0.467086158988938,1.87412549739199,0.0609131297580039,0.146079340917726,"spt-16_N2","Not Sig"
"C03B1.7",135.720493930517,-0.301362938650448,0.160827497976047,-1.87382719026899,0.0609542474527495,0.146159761806954,"spt-16_N2","Not Sig"
"ZC13.1",177.764384044661,0.207886569972691,0.110967967795096,1.87339260241799,0.0610141907912832,0.146285298334518,NA,"Not Sig"
"Y38E10A.15",22.0327090315801,-0.597694994143022,0.319157286661292,-1.87272864860933,0.0611058651961157,0.146486871366907,"hmg-4_N2","Not Sig"
"Y71G10AR.4",615.151807794436,0.188367926371306,0.100623652304583,1.8720044647269,0.0612059858284426,0.146708639579331,"hmg-4_N2","Not Sig"
"R07C3.12",3.93120624135006,1.96334193045825,1.04921310415614,1.8712518197505,0.0613101852306958,0.146940128094557,NA,"Not Sig"
"F55A3.1",1953.41198227282,-0.170005131485117,0.0908583840514872,-1.87110010000595,0.0613312077444383,0.146972236487169,NA,"Not Sig"
"B0205.12",102.49738544361,-0.372635422564851,0.199171197600214,-1.87093027031359,0.0613547466795651,0.146987140504302,NA,"Not Sig"
"B0272.1",98.2357665450948,-0.285109980051977,0.152388459771217,-1.8709420679231,0.0613531112516375,0.146987140504302,NA,"Not Sig"
"F20D12.4",2028.43043991642,-0.0981894362714724,0.0524827367292145,-1.87089017057327,0.0613603057226116,0.146987140504302,NA,"Not Sig"
"Y54F10AL.1",1002.76916849274,-0.275185609126209,0.147112866577117,-1.87057471945839,0.061404051384121,0.147073653085317,NA,"Not Sig"
"C08E3.9",24.4847282678963,1.29309284439388,0.691404127058903,1.87024172085064,0.0614502584862926,0.147166039023957,NA,"Not Sig"
"E04A4.4",1797.26849058816,-0.220104490660738,0.117708132753514,-1.86991744335667,0.0614952831061763,0.147255570454521,"hmg-4_N2","Not Sig"
"T12A2.1",369.311768580448,0.313769958410484,0.167844926723144,1.86940388688685,0.0615666442250334,0.147408136744508,"hmg-4_N2","Not Sig"
"T05C12.2",17.2258917813076,-0.736138646619328,0.394004275407258,-1.86835192551763,0.0617130333212699,0.147740281236387,NA,"Not Sig"
"ZK742.2",458.646664425543,0.21358426010555,0.114327379169374,1.86818119734144,0.061736818707233,0.147778867829509,NA,"Not Sig"
"ZK643.10",2.75975240969385,1.87029011239054,1.00134229767007,1.86778299163267,0.0617923251355232,0.147893365784437,NA,"Not Sig"
"C25F9.9",71.5776572796452,-0.547568993459498,0.293209491315587,-1.86750091548073,0.0618316690967148,0.147932421818531,NA,"Not Sig"
"F48C5.1",70.4996167233024,0.910228629203975,0.48739822422052,1.86752553450451,0.0618282344114583,0.147932421818531,"both","Not Sig"
"Y43B11AR.3",243.191833492551,0.185503085970186,0.0993294218037008,1.86755427145026,0.0618242254203882,0.147932421818531,"both","Not Sig"
"C33A12.21",3.99275251054438,1.63893037036231,0.877666246121811,1.86737313597775,0.0618494985946312,0.147956712909634,NA,"Not Sig"
"T10H4.5",1.55419832051416,2.65265512231651,1.42084518829936,1.86695576982003,0.061907764728531,0.148071365980288,NA,"Not Sig"
"ZK652.9",1006.11854536977,-0.242142391842879,0.129701551446445,-1.86691977962084,0.0619127912439111,0.148071365980288,NA,"Not Sig"
"Y38E10A.10",24.0290697085716,-0.557254777526012,0.29852352409699,-1.8667030654005,0.0619430654400543,0.148125389986552,NA,"Not Sig"
"K11H12.2",43604.5503474329,-0.133534101967397,0.071537615018376,-1.86662781437565,0.061953580602296,0.148132156373732,NA,"Not Sig"
"K09C6.8",95.6833687509557,0.358082808057651,0.191849677421316,1.8664759454939,0.0619748064191719,0.148164527278978,NA,"Not Sig"
"Y102A5C.34",1.58958771572455,2.61238113804611,1.39991705972623,1.86609708046346,0.0620277843808348,0.148271942838868,NA,"Not Sig"
"ZK858.1",1290.658494561,0.238687029516174,0.127910676014827,1.86604462545805,0.0620351222918248,0.148271942838868,"hmg-4_N2","Not Sig"
"F26D12.100",5.75347422157952,1.22747223929102,0.658000108948696,1.86545902135515,0.062117091012431,0.148449449742541,"hmg-4_N2","Not Sig"
"F43C1.7",16.6299966451669,1.1552583008457,0.619362916908842,1.8652364700997,0.0621482656536498,0.148505538334794,"spt-16_N2","Not Sig"
"Y73F8A.602",33.0869272107119,0.489450516195724,0.2624290406302,1.86507756542627,0.0621705326986727,0.148540330635207,NA,"Not Sig"
"W01A8.10",35.3957712289481,0.472151490406314,0.25318185876138,1.86487093789492,0.0621994969390618,0.148591113535384,NA,"Not Sig"
"Y57G11B.3",70.4053408682552,0.426117640008861,0.228515384644034,1.86472189026852,0.062220396783417,0.148622620845654,NA,"Not Sig"
"K01F9.3",1.56272620064677,2.6021105051325,1.39564424197047,1.86445114512753,0.0622583762307272,0.148650709183683,NA,"Not Sig"
"K01F9.6",1.56272620064677,2.6021105051325,1.39564424197047,1.86445114512753,0.0622583762307272,0.148650709183683,NA,"Not Sig"
"Y39B6A.47",73.7998148096378,-0.317900739123213,0.170499625852465,-1.86452455560398,0.0622480764991737,0.148650709183683,NA,"Not Sig"
"Y48G8AL.13",1234.50047746656,0.30937938002815,0.165938837198579,1.86441815099569,0.0622630058752658,0.148650709183683,NA,"Not Sig"
"C34E11.1",1572.9943347053,-0.0922789350894185,0.0495129508297059,-1.86373329690653,0.0623591670176224,0.148843416111165,NA,"Not Sig"
"Y38C1AA.14",429.841257088347,-0.26292591269,0.141070837417029,-1.86378643172541,0.0623517019038778,0.148843416111165,NA,"Not Sig"
"F55G11.10",1.77995871776019,-2.10417949024336,1.12928608142031,-1.86328294031299,0.0624224690295869,0.148939176538284,"hmg-4_N2","Not Sig"
"Y54G2A.52",203.92530016468,0.228620123920253,0.12269448960416,1.86332837487513,0.0624160803490589,0.148939176538284,"both","Not Sig"
"Y57G11C.1123",2.85825459612796,1.95512286515545,1.04925584568765,1.86334236134193,0.0624141137818187,0.148939176538284,NA,"Not Sig"
"F35G8.2",15.7357846956303,1.24231888238061,0.666836813435997,1.86300284769723,0.0624618655797329,0.14901472919715,"hmg-4_N2","Not Sig"
"C15C8.8",5.36994567043304,2.14582349643323,1.15192591838394,1.86281379920998,0.0624884679007619,0.14904129814618,"spt-16_N2","Not Sig"
"C45B2.8",21.49337352309,1.7029592865587,0.914166786082062,1.86285403548432,0.0624828051912996,0.14904129814618,"hmg-4_N2","Not Sig"
"B0207.1",163.605417170769,0.204974492918992,0.110073565562313,1.86215911033567,0.0625806661292033,0.149224268090346,NA,"Not Sig"
"F58E10.1",1094.7053442001,0.14709489697185,0.0789894838884399,1.86220860968782,0.0625736913277271,0.149224268090346,NA,"Not Sig"
"F40F9.2",797.47648029828,0.456770800421393,0.245313792784347,1.86198580698206,0.0626050908380554,0.149264042653721,"spt-16_N2","Not Sig"
"F43H9.4",399.325636025349,0.74450042264245,0.399876057503562,1.86182795561802,0.0626273446627219,0.149298632161942,"hmg-4_N2","Not Sig"
"F18H3.3",2122.86919567558,-0.206481937629639,0.110952407736593,-1.86099555513783,0.0627448043900133,0.149541654484125,NA,"Not Sig"
"Y49E10.2",625.119195492544,-0.146454205844705,0.0786955712526458,-1.86102220891854,0.0627410404637787,0.149541654484125,NA,"Not Sig"
"Y46C8AL.1",1103.16019149918,0.134085179569699,0.0720527359879198,1.86093113233313,0.0627539026578258,0.149544846665051,NA,"Not Sig"
"C40D2.2",363.202434045903,-0.30282549630567,0.162755970254614,-1.86061067887053,0.0627991756900295,0.149597245365175,NA,"Not Sig"
"K07G5.2",375.3824184834,0.22257730774429,0.119624030551683,1.86064043083824,0.0627949712538926,0.149597245365175,NA,"Not Sig"
"ZK20.3",3953.44171629557,-0.234508602907265,0.126033935642812,-1.86067825075206,0.0627896270219337,0.149597245365175,"spt-16_N2","Not Sig"
"F32B6.10",50.8828371421476,0.412150450452197,0.221577338118381,1.86007492441307,0.0628749263351906,0.149759185638218,"spt-16_N2","Not Sig"
"C16D2.3",5.3529867391411,-1.60130768604352,0.861030876107367,-1.85975640418712,0.0629199978972836,0.14983574116203,NA,"Not Sig"
"F21D9.4",54.0864664423731,-0.387193554283292,0.208197914200922,-1.85973791221381,0.0629226153868147,0.14983574116203,NA,"Not Sig"
"C48D1.2",379.124772917992,0.395039171211921,0.21252143733531,1.85882034379732,0.0630526078458249,0.150126740410183,"hmg-4_N2","Not Sig"
"C24B9.4",3.99101183062644,-1.16345408806673,0.626003274388137,-1.8585431349443,0.0630919238220177,0.150190795644757,NA,"Not Sig"
"C29F9.6",91.1042522260293,0.414943287036858,0.223265347373786,1.85852077771016,0.0630950955865727,0.150190795644757,"spt-16_N2","Not Sig"
"M04F3.4",743.414244339771,0.196923005460282,0.105975231715338,1.8581983947838,0.0631408458950045,0.15028113901955,"spt-16_N2","Not Sig"
"F46C5.7",44.8078316126622,0.443336389089103,0.238645114535808,1.85772245935746,0.0632084374049266,0.150423437775349,NA,"Not Sig"
"F15G9.1",1097.17343453036,-0.346201875792815,0.186380595990074,-1.85749956401713,0.0632401131628,0.150480239641952,"hmg-4_N2","Not Sig"
"F53G2.7",2412.24633126142,-0.190381077675375,0.102496808298298,-1.85743420537844,0.0632494037955042,0.150483768516794,NA,"Not Sig"
"Y53H1C.1",620.673928410344,-0.200220598154763,0.107800509238059,-1.85732516079873,0.0632649068302027,0.150502075320332,"spt-16_N2","Not Sig"
"K07A1.9",786.426110593666,0.103936594282411,0.0559654669591458,1.85715584859292,0.0632889844287273,0.150522197171679,NA,"Not Sig"
"MTCE.3",652.072957555369,0.268062460089112,0.144339486908857,1.85716650259662,0.0632874691178961,0.150522197171679,"spt-16_N2","Not Sig"
"T05F1.4",297.850025064374,0.240287011136642,0.12939058513807,1.8570671960424,0.0633015945762369,0.150533613061368,NA,"Not Sig"
"ZK1127.13",245.008204931408,0.279849786660033,0.150716446384914,1.85679660961038,0.0633400962680332,0.150606589621277,NA,"Not Sig"
"C50C3.8",1633.02625378649,0.13281314148726,0.0715368277759067,1.85657018372837,0.0633723292332855,0.150659206570654,NA,"Not Sig"
"F37A4.8",1921.5353763454,0.131620945147137,0.0708973132491417,1.85650117211924,0.0633821561087336,0.150659206570654,NA,"Not Sig"
"R08C7.5",325.84680558647,0.185529725656758,0.0999364816506774,1.85647645977038,0.0633856753181195,0.150659206570654,NA,"Not Sig"
"R07C3.3",11.6652796319222,-1.87024836715106,1.00759855862997,-1.85614434551596,0.0634329863524698,0.150753067688965,NA,"Not Sig"
"F08D12.12",19.4135991671035,0.82199885621579,0.442885984924126,1.85600557298424,0.063452763708579,0.150781477958223,"spt-16_N2","Not Sig"
"C49C3.10",275.129717112914,-0.363283493085035,0.195746200611656,-1.85589039250759,0.0634691826798605,0.150801901746996,NA,"Not Sig"
"T12B5.8",299.04177279179,0.828921452641345,0.446683415798432,1.85572471088875,0.0634928067426802,0.15083943758886,"spt-16_N2","Not Sig"
"C46G7.108",168.121260552817,0.265521400507424,0.143088355647725,1.85564645917885,0.063503966953347,0.150847357537443,NA,"Not Sig"
"W02B12.10",706.959167608946,-0.152196079948689,0.0820267875994814,-1.85544362278124,0.0635329029009246,0.15089749482593,"hmg-4_N2","Not Sig"
"C56A3.6",635.76374828009,0.195339237481309,0.105284703167697,1.85534300429354,0.0635472608321703,0.150912999664767,"spt-16_N2","Not Sig"
"C49A1.3",239.73967114084,-0.19982081529803,0.107714059459559,-1.85510430393771,0.0635813333208058,0.150938122727579,NA,"Not Sig"
"T07A9.8",813.345713767885,-0.115245488412234,0.0621206162634127,-1.85518907158863,0.0635692317165549,0.150938122727579,NA,"Not Sig"
"W01A8.6",322.96482886241,-0.97657162069248,0.526418766372204,-1.85512311314904,0.0635786479148095,0.150938122727579,"hmg-4_N2","Not Sig"
